SURGE_ID,LATITUDE,LONGITUDE,STATION_ID
70,27.8604,-97.2417,US1TXNU0049
70,27.8604,-97.2417,US1TXNU0052
70,27.8604,-97.2417,USC00417176
70,27.8604,-97.2417,US1TXNU0021
70,27.8604,-97.2417,US1TXNU0024
70,27.8604,-97.2417,USW00012926
70,27.8604,-97.2417,US1TXNU0020
70,27.8604,-97.2417,US1TXNU0004
70,27.8604,-97.2417,US1TXNU0010
70,27.8604,-97.2417,US1TXNU0025
70,27.8604,-97.2417,US1TXNU0038
70,27.8604,-97.2417,US1TXNU0031
70,27.8604,-97.2417,US1TXNU0056
70,27.8604,-97.2417,USC00411073
70,27.8604,-97.2417,US1TXNU0009
70,27.8604,-97.2417,US1TXNU0045
70,27.8604,-97.2417,US1TXNU0043
70,27.8604,-97.2417,US1TXNU0029
70,27.8604,-97.2417,US1TXNU0018
70,27.8604,-97.2417,US1TXNU0057
70,27.8604,-97.2417,USC00417705
70,27.8604,-97.2417,US1TXAR0007
70,27.8604,-97.2417,USW00012946
70,27.8604,-97.2417,US1TXNU0061
70,27.8604,-97.2417,USC00417704
70,27.8604,-97.2417,US1TXNU0040
70,27.8604,-97.2417,USC00412013
70,27.8604,-97.2417,US1TXNU0030
70,27.8604,-97.2417,US1TXNU0042
70,27.8604,-97.2417,USC00412011
70,27.8604,-97.2417,USW00012924
70,27.8604,-97.2417,US1TXAR0005
70,27.8604,-97.2417,US1TXAR0003
70,27.8604,-97.2417,USC00413210
70,27.8604,-97.2417,US1TXSP0010
70,27.8604,-97.2417,US1TXNU0007
70,27.8604,-97.2417,US1TXAR0006
70,27.8604,-97.2417,US1TXAR0009
70,27.8604,-97.2417,USW00012972
70,27.8604,-97.2417,USC00418354
70,27.8604,-97.2417,USC00419559
70,27.8604,-97.2417,US1TXNU0019
70,27.8604,-97.2417,US1TXSP0003
70,27.8604,-97.2417,USC00411651
70,27.8604,-97.2417,US1TXRF0003
70,27.8604,-97.2417,USC00417677
70,27.8604,-97.2417,USC00419892
70,27.8604,-97.2417,USC00416739
70,27.8604,-97.2417,US1TXSP0006
70,27.8604,-97.2417,USC00417530
70,27.8604,-97.2417,USC00417529
71,29.3091,-94.7937,US1TXGV0027
71,29.3091,-94.7937,USW00012944
71,29.3091,-94.7937,US1TXGV0054
71,29.3091,-94.7937,US1TXGV0018
71,29.3091,-94.7937,USC00416435
71,29.3091,-94.7937,US1TXGV0045
71,29.3091,-94.7937,USW00012923
71,29.3091,-94.7937,USC00418947
71,29.3091,-94.7937,US1TXGV0006
71,29.3091,-94.7937,US1TXGV0049
71,29.3091,-94.7937,US1TXGV0037
71,29.3091,-94.7937,US1TXGV0036
71,29.3091,-94.7937,US1TXGV0017
71,29.3091,-94.7937,US1TXGV0051
71,29.3091,-94.7937,USC00414194
71,29.3091,-94.7937,USC00414531
71,29.3091,-94.7937,USC00411397
71,29.3091,-94.7937,USC00414358
71,29.3091,-94.7937,USC00410183
71,29.3091,-94.7937,US1TXGV0043
71,29.3091,-94.7937,US1TXGV0044
71,29.3091,-94.7937,US1TXGV0001
71,29.3091,-94.7937,US1TXGV0035
71,29.3091,-94.7937,US1TXGV0009
71,29.3091,-94.7937,US1TXGV0041
71,29.3091,-94.7937,US1TXGV0007
71,29.3091,-94.7937,US1TXGV0029
71,29.3091,-94.7937,USC00414333
71,29.3091,-94.7937,US1TXGV0033
71,29.3091,-94.7937,US1TXGV0046
71,29.3091,-94.7937,US1TXGV0013
71,29.3091,-94.7937,US1TXGV0003
71,29.3091,-94.7937,US1TXGV0023
71,29.3091,-94.7937,US1TXGV0050
71,29.3091,-94.7937,US1TXGV0024
71,29.3091,-94.7937,US1TXGV0022
71,29.3091,-94.7937,US1TXGV0038
71,29.3091,-94.7937,US1TXGV0026
71,29.3091,-94.7937,US1TXGV0028
71,29.3091,-94.7937,US1TXGV0034
71,29.3091,-94.7937,US1TXGV0025
71,29.3091,-94.7937,US1TXGV0004
71,29.3091,-94.7937,US1TXGV0021
71,29.3091,-94.7937,US1TXCHM006
71,29.3091,-94.7937,US1TXGV0016
71,29.3091,-94.7937,US1TXHRR024
71,29.3091,-94.7937,US1TXGV0014
71,29.3091,-94.7937,US1TXGV0052
71,29.3091,-94.7937,US1TXHRR028
71,29.3091,-94.7937,US1TXHRR060
71,29.3091,-94.7937,US1TXHRR052
71,29.3091,-94.7937,US1TXHRR134
71,29.3091,-94.7937,US1TXHRR061
71,29.3091,-94.7937,US1TXHRR217
71,29.3091,-94.7937,USC00410204
71,29.3091,-94.7937,US1TXBRZ017
71,29.3091,-94.7937,US1TXHRR001
71,29.3091,-94.7937,US1TXGV0005
71,29.3091,-94.7937,US1TXHRR102
71,29.3091,-94.7937,US1TXHRR095
71,29.3091,-94.7937,US1TXHRR170
71,29.3091,-94.7937,US1TXHRR089
71,29.3091,-94.7937,US1TXHRR121
71,29.3091,-94.7937,US1TXHRR031
71,29.3091,-94.7937,US1TXHRR023
71,29.3091,-94.7937,US1TXHRR044
71,29.3091,-94.7937,US1TXBRZ018
71,29.3091,-94.7937,USW00012975
71,29.3091,-94.7937,USW00012906
71,29.3091,-94.7937,USC00413640
73,29.7161,-91.8772,USC00164674
73,29.7161,-91.8772,US1LAIB0004
73,29.7161,-91.8772,USC00169319
73,29.7161,-91.8772,USC00165296
73,29.7161,-91.8772,USC00163313
73,29.7161,-91.8772,USW00003934
73,29.7161,-91.8772,USC00166657
73,29.7161,-91.8772,USW00053915
73,29.7161,-91.8772,USC00160007
73,29.7161,-91.8772,US1LAVM0004
73,29.7161,-91.8772,US1LAIB0002
73,29.7161,-91.8772,USC00162954
73,29.7161,-91.8772,USW00012968
73,29.7161,-91.8772,USC00168181
73,29.7161,-91.8772,USW00053960
73,29.7161,-91.8772,USC00164785
73,29.7161,-91.8772,USC00161380
73,29.7161,-91.8772,US1LASM0002
73,29.7161,-91.8772,US1LALY0005
73,29.7161,-91.8772,US1LAVM0002
73,29.7161,-91.8772,USC00164775
74,28.9439,-95.3094,USC00413340
74,28.9439,-95.3094,US1TXBRZ027
74,28.9439,-95.3094,US1TXBRZ020
74,28.9439,-95.3094,USR0000TBRA
74,28.9439,-95.3094,USW00012976
74,28.9439,-95.3094,USR0000TSAB
74,28.9439,-95.3094,US1TXBRZ021
74,28.9439,-95.3094,USC00417957
74,28.9439,-95.3094,USC00411034
74,28.9439,-95.3094,USC00410257
74,28.9439,-95.3094,USC00419605
74,28.9439,-95.3094,USC00412695
74,28.9439,-95.3094,USC00419772
74,28.9439,-95.3094,USC00414531
74,28.9439,-95.3094,US1TXBRZ012
74,28.9439,-95.3094,USC00410204
75,26.1119,-97.1683,US1TXCMR069
75,26.1119,-97.1683,USC00418487
75,26.1119,-97.1683,US1TXCMR058
75,26.1119,-97.1683,US1TXCMR059
75,26.1119,-97.1683,USC00417179
75,26.1119,-97.1683,USW00012957
75,26.1119,-97.1683,US1TXCMR094
75,26.1119,-97.1683,USR0000TLAG
75,26.1119,-97.1683,USC00410576
75,26.1119,-97.1683,US1TXCMR045
75,26.1119,-97.1683,US1TXCMR042
75,26.1119,-97.1683,US1TXCMR056
75,26.1119,-97.1683,US1TXCMR021
75,26.1119,-97.1683,US1TXCMR097
75,26.1119,-97.1683,US1TXCMR043
75,26.1119,-97.1683,US1TXCMR044
75,26.1119,-97.1683,US1TXCMR017
75,26.1119,-97.1683,USW00012919
75,26.1119,-97.1683,US1TXCMR038
75,26.1119,-97.1683,US1TXCMR091
75,26.1119,-97.1683,US1TXCMR067
75,26.1119,-97.1683,US1TXCMR092
75,26.1119,-97.1683,US1TXCMR089
75,26.1119,-97.1683,US1TXGV0002
75,26.1119,-97.1683,US1TXCMR037
75,26.1119,-97.1683,US1TXCMR023
75,26.1119,-97.1683,US1TXCMR065
75,26.1119,-97.1683,US1TXCMR016
75,26.1119,-97.1683,US1TXCMR025
75,26.1119,-97.1683,US1TXCMR006
75,26.1119,-97.1683,US1TXCMR051
75,26.1119,-97.1683,US1TXCMR096
75,26.1119,-97.1683,US1TXCMR008
75,26.1119,-97.1683,US1TXCMR022
75,26.1119,-97.1683,US1TXCMR098
75,26.1119,-97.1683,US1TXCMR068
75,26.1119,-97.1683,US1TXCMR001
75,26.1119,-97.1683,US1TXCMR046
75,26.1119,-97.1683,US1TXCMR090
75,26.1119,-97.1683,US1TXCMR015
75,26.1119,-97.1683,US1TXCMR050
75,26.1119,-97.1683,US1TXCMR035
75,26.1119,-97.1683,US1TXCMR013
75,26.1119,-97.1683,USC00411133
75,26.1119,-97.1683,US1TXCMR031
75,26.1119,-97.1683,US1TXCMR061
75,26.1119,-97.1683,US1TXCMR099
75,26.1119,-97.1683,US1TXCMR019
75,26.1119,-97.1683,US1TXCMR070
75,26.1119,-97.1683,USC00417952
75,26.1119,-97.1683,USC00417953
75,26.1119,-97.1683,US1TXCMR012
76,29.1363,-83.0373,USC00081432
76,29.1363,-83.0373,USR0000FLSU
76,29.1363,-83.0373,US1FLLV0012
76,29.1363,-83.0373,USC00089120
76,29.1363,-83.0373,US1FLLV0010
76,29.1363,-83.0373,USC00084273
76,29.1363,-83.0373,US1FLLV0001
77,38.0908,-75.1993,USC00180335
77,38.0908,-75.1993,USR0000MASS
77,38.0908,-75.1993,USC00188033
77,38.0908,-75.1993,US1MDWR0019
77,38.0908,-75.1993,US1MDWR0014
77,38.0908,-75.1993,US1VAAC0008
77,38.0908,-75.1993,USR0000VCHI
77,38.0908,-75.1993,USC00188380
77,38.0908,-75.1993,US1VAAC0010
77,38.0908,-75.1993,USC00441687
77,38.0908,-75.1993,USW00093786
77,38.0908,-75.1993,US1MDWR0009
77,38.0908,-75.1993,US1MDWR0002
77,38.0908,-75.1993,USW00013755
77,38.0908,-75.1993,USW00093739
77,38.0908,-75.1993,USC00186665
77,38.0908,-75.1993,USC00180752
77,38.0908,-75.1993,US1VAAC0012
77,38.0908,-75.1993,USC00441683
77,38.0908,-75.1993,US1MDWR0007
77,38.0908,-75.1993,USC00186670
77,38.0908,-75.1993,US1MDSS0010
77,38.0908,-75.1993,US1MDWR0010
77,38.0908,-75.1993,US1VAAC0011
77,38.0908,-75.1993,USC00187140
77,38.0908,-75.1993,US1MDWR0017
77,38.0908,-75.1993,USC00446018
77,38.0908,-75.1993,US1MDWR0005
77,38.0908,-75.1993,USC00189497
77,38.0908,-75.1993,US1MDWC0012
77,38.0908,-75.1993,US1MDWC0020
77,38.0908,-75.1993,USW00093720
77,38.0908,-75.1993,US1MDWR0004
77,38.0908,-75.1993,US1MDWC0005
77,38.0908,-75.1993,US1MDWC0010
77,38.0908,-75.1993,USC00182120
77,38.0908,-75.1993,USC00078269
77,38.0908,-75.1993,US1DESS0015
77,38.0908,-75.1993,US1MDWC0009
77,38.0908,-75.1993,US1DESS0014
77,38.0908,-75.1993,US1MDWC0016
77,38.0908,-75.1993,US1VAAC0005
77,38.0908,-75.1993,US1MDWC0003
77,38.0908,-75.1993,USC00187330
77,38.0908,-75.1993,US1MDSS0011
77,38.0908,-75.1993,US1MDSS0001
77,38.0908,-75.1993,USC00445983
77,38.0908,-75.1993,USC00188007
77,38.0908,-75.1993,USC00188000
77,38.0908,-75.1993,US1MDSS0013
77,38.0908,-75.1993,US1MDWC0013
77,38.0908,-75.1993,US1MDWC0017
77,38.0908,-75.1993,US1MDWC0002
77,38.0908,-75.1993,US1MDSS0006
77,38.0908,-75.1993,USC00188003
77,38.0908,-75.1993,USC00073500
77,38.0908,-75.1993,US1DESS0003
77,38.0908,-75.1993,USC00188004
78,29.7335,-94.9781,USC00413640
78,29.7335,-94.9781,US1TXHRR075
78,29.7335,-94.9781,US1TXHRR102
78,29.7335,-94.9781,US1TXHRR086
78,29.7335,-94.9781,US1TXHRR044
78,29.7335,-94.9781,US1TXHRR060
78,29.7335,-94.9781,US1TXHRR061
78,29.7335,-94.9781,US1TXCHM005
78,29.7335,-94.9781,USC00414315
78,29.7335,-94.9781,USC00412348
78,29.7335,-94.9781,US1TXHRR046
78,29.7335,-94.9781,USC00416015
78,29.7335,-94.9781,US1TXCHM008
78,29.7335,-94.9781,US1TXHRR024
78,29.7335,-94.9781,US1TXHRR095
78,29.7335,-94.9781,USC00410586
78,29.7335,-94.9781,US1TXHRR052
78,29.7335,-94.9781,US1TXHRR001
78,29.7335,-94.9781,US1TXHRR139
78,29.7335,-94.9781,USW00012906
78,29.7335,-94.9781,US1TXHRR076
78,29.7335,-94.9781,US1TXHRR121
78,29.7335,-94.9781,US1TXGV0029
78,29.7335,-94.9781,US1TXHRR113
78,29.7335,-94.9781,US1TXHRR134
78,29.7335,-94.9781,US1TXHRR084
78,29.7335,-94.9781,US1TXGV0034
78,29.7335,-94.9781,USC00416825
78,29.7335,-94.9781,US1TXHRR019
78,29.7335,-94.9781,US1TXHRR094
78,29.7335,-94.9781,US1TXHRR093
78,29.7335,-94.9781,US1TXGV0046
78,29.7335,-94.9781,US1TXHRR217
78,29.7335,-94.9781,US1TXHRR023
78,29.7335,-94.9781,US1TXGV0023
78,29.7335,-94.9781,US1TXGV0003
78,29.7335,-94.9781,US1TXGV0044
78,29.7335,-94.9781,US1TXHRR028
78,29.7335,-94.9781,US1TXGV0013
78,29.7335,-94.9781,USC00414328
78,29.7335,-94.9781,US1TXGV0026
78,29.7335,-94.9781,US1TXGV0050
78,29.7335,-94.9781,US1TXGV0022
78,29.7335,-94.9781,US1TXGV0038
78,29.7335,-94.9781,US1TXGV0025
78,29.7335,-94.9781,US1TXHRR147
78,29.7335,-94.9781,US1TXGV0028
78,29.7335,-94.9781,US1TXGV0004
78,29.7335,-94.9781,US1TXHRR031
78,29.7335,-94.9781,US1TXHRR168
78,29.7335,-94.9781,US1TXHRR034
78,29.7335,-94.9781,US1TXGV0001
78,29.7335,-94.9781,US1TXGV0024
78,29.7335,-94.9781,US1TXCHM006
78,29.7335,-94.9781,USC00414326
78,29.7335,-94.9781,US1TXLR0003
78,29.7335,-94.9781,US1TXGV0021
78,29.7335,-94.9781,US1TXHRR170
78,29.7335,-94.9781,USC00414319
78,29.7335,-94.9781,US1TXHRR089
78,29.7335,-94.9781,US1TXHRR032
78,29.7335,-94.9781,USC00414333
78,29.7335,-94.9781,USW00012918
78,29.7335,-94.9781,US1TXHRR002
78,29.7335,-94.9781,US1TXGV0016
78,29.7335,-94.9781,US1TXGV0014
78,29.7335,-94.9781,US1TXGV0007
78,29.7335,-94.9781,US1TXGV0009
78,29.7335,-94.9781,US1TXGV0041
78,29.7335,-94.9781,USC00414358
78,29.7335,-94.9781,US1TXGV0052
78,29.7335,-94.9781,US1TXBRZ013
78,29.7335,-94.9781,USC00410235
78,29.7335,-94.9781,US1TXHRR069
78,29.7335,-94.9781,USW00012975
78,29.7335,-94.9781,US1TXGV0005
78,29.7335,-94.9781,US1TXLR0005
78,29.7335,-94.9781,US1TXHRR015
78,29.7335,-94.9781,US1TXGV0017
78,29.7335,-94.9781,US1TXGV0036
78,29.7335,-94.9781,US1TXLR0004
78,29.7335,-94.9781,US1TXGV0037
78,29.7335,-94.9781,USW00012945
78,29.7335,-94.9781,US1TXGV0033
78,29.7335,-94.9781,US1TXLR0007
78,29.7335,-94.9781,US1TXHRR020
78,29.7335,-94.9781,US1TXHRR165
78,29.7335,-94.9781,US1TXHRR209
78,29.7335,-94.9781,USC00411397
78,29.7335,-94.9781,US1TXHRR018
78,29.7335,-94.9781,USC00414362
78,29.7335,-94.9781,USC00418947
78,29.7335,-94.9781,US1TXHRR033
78,29.7335,-94.9781,USC00410183
78,29.7335,-94.9781,USC00415196
78,29.7335,-94.9781,US1TXHRR201
78,29.7335,-94.9781,US1TXGV0035
78,29.7335,-94.9781,US1TXGV0051
78,29.7335,-94.9781,US1TXBRZ025
78,29.7335,-94.9781,USR0000TDAY
78,29.7335,-94.9781,US1TXHRR150
78,29.7335,-94.9781,USC00414194
78,29.7335,-94.9781,USC00414321
78,29.7335,-94.9781,US1TXHRR151
78,29.7335,-94.9781,USC00414310
78,29.7335,-94.9781,US1TXHRR119
78,29.7335,-94.9781,US1TXGV0049
78,29.7335,-94.9781,US1TXHRR026
78,29.7335,-94.9781,US1TXBRZ018
78,29.7335,-94.9781,USC00414323
78,29.7335,-94.9781,USC00414430
78,29.7335,-94.9781,US1TXBRZ017
78,29.7335,-94.9781,US1TXGV0006
78,29.7335,-94.9781,USW00012960
78,29.7335,-94.9781,US1TXHRR176
78,29.7335,-94.9781,USC00410204
78,29.7335,-94.9781,US1TXGV0043
78,29.7335,-94.9781,US1TXHRR017
78,29.7335,-94.9781,USC00416280
78,29.7335,-94.9781,USC00416435
78,29.7335,-94.9781,US1TXHRR211
78,29.7335,-94.9781,US1TXHRR138
79,29.2453,-90.6633,USC00161929
79,29.2453,-90.6633,US1LATR0011
79,29.2453,-90.6633,USC00162672
79,29.2453,-90.6633,USW00012927
79,29.2453,-90.6633,USC00164410
79,29.2453,-90.6633,USC00163681
79,29.2453,-90.6633,USC00163433
79,29.2453,-90.6633,USC00164407
79,29.2453,-90.6633,US1LATR0005
79,29.2453,-90.6633,USC00162334
81,30.3494,-86.2431,US1FLWT0003
81,30.3494,-86.2431,US1FLWT0001
81,30.3494,-86.2431,US1FLWT0002
81,30.3494,-86.2431,US1FLWT0004
81,30.3494,-86.2431,US1FLOK0019
81,30.3494,-86.2431,US1FLOK0032
81,30.3494,-86.2431,USW00053853
81,30.3494,-86.2431,US1FLOK0015
81,30.3494,-86.2431,US1FLOK0033
81,30.3494,-86.2431,US1FLOK0001
81,30.3494,-86.2431,US1FLOK0028
81,30.3494,-86.2431,US1FLWT0014
81,30.3494,-86.2431,US1FLOK0020
81,30.3494,-86.2431,US1FLOK0003
81,30.3494,-86.2431,US1FLOK0034
81,30.3494,-86.2431,USW00013858
81,30.3494,-86.2431,US1FLOK0002
81,30.3494,-86.2431,US1FLBY0010
81,30.3494,-86.2431,USC00086240
81,30.3494,-86.2431,US1FLOK0008
81,30.3494,-86.2431,USW00003843
81,30.3494,-86.2431,US1FLOK0016
81,30.3494,-86.2431,US1FLOK0007
81,30.3494,-86.2431,US1FLWT0017
81,30.3494,-86.2431,US1FLOK0017
81,30.3494,-86.2431,US1FLOK0012
81,30.3494,-86.2431,US1FLOK0029
81,30.3494,-86.2431,US1FLOK0026
81,30.3494,-86.2431,US1FLBY0007
81,30.3494,-86.2431,US1FLOK0014
81,30.3494,-86.2431,US1FLOK0021
81,30.3494,-86.2431,US1FLBY0011
81,30.3494,-86.2431,USW00003852
81,30.3494,-86.2431,US1FLWS0001
81,30.3494,-86.2431,USW00003844
81,30.3494,-86.2431,USW00073805
81,30.3494,-86.2431,USC00082220
81,30.3494,-86.2431,US1FLWT0006
81,30.3494,-86.2431,US1FLWT0012
81,30.3494,-86.2431,US1FLWT0013
82,27.4772,-97.2738,USC00416739
82,27.4772,-97.2738,US1TXNU0007
82,27.4772,-97.2738,USC00413210
82,27.4772,-97.2738,US1TXNU0042
82,27.4772,-97.2738,US1TXNU0030
82,27.4772,-97.2738,US1TXNU0061
82,27.4772,-97.2738,US1TXNU0056
82,27.4772,-97.2738,USC00411073
82,27.4772,-97.2738,US1TXNU0010
82,27.4772,-97.2738,US1TXNU0031
82,27.4772,-97.2738,USC00411651
82,27.4772,-97.2738,US1TXNU0029
82,27.4772,-97.2738,US1TXNU0040
82,27.4772,-97.2738,USW00012926
82,27.4772,-97.2738,US1TXNU0043
82,27.4772,-97.2738,USC00412013
82,27.4772,-97.2738,US1TXNU0025
82,27.4772,-97.2738,US1TXNU0018
82,27.4772,-97.2738,US1TXNU0045
82,27.4772,-97.2738,US1TXNU0009
82,27.4772,-97.2738,US1TXNU0020
82,27.4772,-97.2738,US1TXNU0057
82,27.4772,-97.2738,USC00417176
82,27.4772,-97.2738,USW00012946
82,27.4772,-97.2738,US1TXNU0052
82,27.4772,-97.2738,US1TXNU0024
82,27.4772,-97.2738,US1TXNU0051
82,27.4772,-97.2738,US1TXNU0021
82,27.4772,-97.2738,US1TXNU0004
82,27.4772,-97.2738,USC00412014
82,27.4772,-97.2738,US1TXNU0015
82,27.4772,-97.2738,USC00412011
82,27.4772,-97.2738,USW00012924
82,27.4772,-97.2738,US1TXNU0038
82,27.4772,-97.2738,US1TXSP0013
82,27.4772,-97.2738,US1TXNU0011
82,27.4772,-97.2738,US1TXNU0049
82,27.4772,-97.2738,USC00417170
82,27.4772,-97.2738,USC00417195
82,27.4772,-97.2738,US1TXSP0009
82,27.4772,-97.2738,US1TXSP0018
82,27.4772,-97.2738,US1TXSP0019
82,27.4772,-97.2738,US1TXSP0017
82,27.4772,-97.2738,US1TXKL0007
82,27.4772,-97.2738,US1TXSP0012
83,34.6974,-76.7387,USC00310356
83,34.6974,-76.7387,US1NCCR0043
83,34.6974,-76.7387,US1NCCR0029
83,34.6974,-76.7387,US1NCCR0012
83,34.6974,-76.7387,USC00315830
83,34.6974,-76.7387,US1NCCR0022
83,34.6974,-76.7387,US1NCCR0061
83,34.6974,-76.7387,US1NCCR0073
83,34.6974,-76.7387,US1NCCR0015
83,34.6974,-76.7387,US1NCCR0045
83,34.6974,-76.7387,US1NCCR0003
83,34.6974,-76.7387,US1NCCR0040
83,34.6974,-76.7387,US1NCCR0084
83,34.6974,-76.7387,US1NCCR0075
83,34.6974,-76.7387,USW00093765
83,34.6974,-76.7387,US1NCCR0008
83,34.6974,-76.7387,US1NCCR0070
83,34.6974,-76.7387,US1NCCR0016
83,34.6974,-76.7387,USC00310626
83,34.6974,-76.7387,US1NCCR0025
83,34.6974,-76.7387,US1NCCR0009
83,34.6974,-76.7387,US1NCCR0053
83,34.6974,-76.7387,US1NCCR0094
83,34.6974,-76.7387,US1NCCR0072
83,34.6974,-76.7387,US1NCCR0057
83,34.6974,-76.7387,US1NCCR0001
83,34.6974,-76.7387,USR0000NCRN
83,34.6974,-76.7387,US1NCCR0088
83,34.6974,-76.7387,USC00316096
83,34.6974,-76.7387,US1NCCR0002
83,34.6974,-76.7387,US1NCCR0074
83,34.6974,-76.7387,US1NCCR0090
83,34.6974,-76.7387,US1NCCR0018
83,34.6974,-76.7387,US1NCCN0023
83,34.6974,-76.7387,US1NCCR0023
83,34.6974,-76.7387,US1NCCR0033
83,34.6974,-76.7387,US1NCCR0031
83,34.6974,-76.7387,US1NCCR0020
83,34.6974,-76.7387,US1NCCR0064
83,34.6974,-76.7387,US1NCCR0004
83,34.6974,-76.7387,US1NCCN0035
83,34.6974,-76.7387,US1NCCR0028
83,34.6974,-76.7387,US1NCCR0030
83,34.6974,-76.7387,US1NCCN0012
83,34.6974,-76.7387,USW00093776
83,34.6974,-76.7387,US1NCCN0019
83,34.6974,-76.7387,US1NCCN0002
83,34.6974,-76.7387,US1NCCN0059
83,34.6974,-76.7387,US1NCCR0060
83,34.6974,-76.7387,USW00013754
83,34.6974,-76.7387,USW00093743
83,34.6974,-76.7387,US1NCCR0065
83,34.6974,-76.7387,US1NCCN0020
83,34.6974,-76.7387,US1NCCN0026
83,34.6974,-76.7387,US1NCCR0049
83,34.6974,-76.7387,US1NCPM0015
83,34.6974,-76.7387,US1NCCR0078
83,34.6974,-76.7387,US1NCCN0001
83,34.6974,-76.7387,US1NCCR0042
83,34.6974,-76.7387,US1NCPM0011
83,34.6974,-76.7387,US1NCPM0002
83,34.6974,-76.7387,US1NCON0007
83,34.6974,-76.7387,USC00316452
83,34.6974,-76.7387,US1NCON0076
83,34.6974,-76.7387,US1NCCR0035
83,34.6974,-76.7387,USC00312154
83,34.6974,-76.7387,US1NCON0004
83,34.6974,-76.7387,US1NCON0020
83,34.6974,-76.7387,US1NCON0027
83,34.6974,-76.7387,US1NCCN0024
83,34.6974,-76.7387,US1NCCN0018
83,34.6974,-76.7387,US1NCON0064
83,34.6974,-76.7387,US1NCPM0010
83,34.6974,-76.7387,US1NCPM0003
83,34.6974,-76.7387,US1NCON0078
83,34.6974,-76.7387,US1NCON0060
83,34.6974,-76.7387,US1NCPM0020
83,34.6974,-76.7387,US1NCCN0033
83,34.6974,-76.7387,US1NCCN0004
83,34.6974,-76.7387,US1NCPM0012
83,34.6974,-76.7387,US1NCCN0034
83,34.6974,-76.7387,US1NCCN0030
83,34.6974,-76.7387,US1NCCN0065
83,34.6974,-76.7387,USC00318453
83,34.6974,-76.7387,US1NCCN0046
83,34.6974,-76.7387,US1NCCN0036
83,34.6974,-76.7387,US1NCCN0052
83,34.6974,-76.7387,US1NCCN0003
83,34.6974,-76.7387,US1NCCN0063
83,34.6974,-76.7387,US1NCCN0016
83,34.6974,-76.7387,USC00310576
83,34.6974,-76.7387,USW00093719
84,39.3756,-74.4019,USW00013724
84,39.3756,-74.4019,USC00287131
84,39.3756,-74.4019,USC00286320
84,39.3756,-74.4019,US1NJAT0009
84,39.3756,-74.4019,USR0000JEBF
84,39.3756,-74.4019,USW00093730
84,39.3756,-74.4019,US1NJCM0036
84,39.3756,-74.4019,USW00013753
84,39.3756,-74.4019,US1NJAT0013
84,39.3756,-74.4019,US1NJCM0005
84,39.3756,-74.4019,US1NJCM0013
84,39.3756,-74.4019,US1NJOC0004
84,39.3756,-74.4019,USC00280990
84,39.3756,-74.4019,USC00288899
84,39.3756,-74.4019,US1NJAT0015
84,39.3756,-74.4019,USC00280528
84,39.3756,-74.4019,US1NJAT0017
84,39.3756,-74.4019,US1NJAT0003
84,39.3756,-74.4019,US1NJCM0014
84,39.3756,-74.4019,USC00285346
84,39.3756,-74.4019,US1NJCM0006
84,39.3756,-74.4019,US1NJCM0012
84,39.3756,-74.4019,US1NJCM0037
84,39.3756,-74.4019,US1NJOC0036
84,39.3756,-74.4019,USC00282805
84,39.3756,-74.4019,US1NJCM0032
84,39.3756,-74.4019,US1NJCM0011
84,39.3756,-74.4019,US1NJAT0011
84,39.3756,-74.4019,US1NJCM0007
84,39.3756,-74.4019,US1NJAT0002
84,39.3756,-74.4019,US1NJOC0012
84,39.3756,-74.4019,USC00280690
84,39.3756,-74.4019,US1NJOC0039
84,39.3756,-74.4019,US1NJOC0058
84,39.3756,-74.4019,US1NJOC0051
84,39.3756,-74.4019,US1NJCM0030
84,39.3756,-74.4019,USC00281349
84,39.3756,-74.4019,US1NJAT0001
84,39.3756,-74.4019,USC00283662
84,39.3756,-74.4019,US1NJCM0034
84,39.3756,-74.4019,US1NJAT0005
84,39.3756,-74.4019,US1NJCM0021
84,39.3756,-74.4019,US1NJCM0029
84,39.3756,-74.4019,US1NJCM0016
84,39.3756,-74.4019,USC00280331
85,29.1627,-90.6537,USC00161929
85,29.1627,-90.6537,US1LATR0011
85,29.1627,-90.6537,USC00162672
85,29.1627,-90.6537,USW00012927
85,29.1627,-90.6537,USC00163681
85,29.1627,-90.6537,USC00164410
85,29.1627,-90.6537,USC00163433
86,26.0728,-97.1669,US1TXCMR069
86,26.0728,-97.1669,USC00418487
86,26.0728,-97.1669,US1TXCMR058
86,26.0728,-97.1669,US1TXCMR059
86,26.0728,-97.1669,USC00417179
86,26.0728,-97.1669,US1TXCMR094
86,26.0728,-97.1669,USW00012957
86,26.0728,-97.1669,USC00410576
86,26.0728,-97.1669,USR0000TLAG
86,26.0728,-97.1669,US1TXCMR045
86,26.0728,-97.1669,US1TXCMR043
86,26.0728,-97.1669,US1TXCMR042
86,26.0728,-97.1669,US1TXCMR044
86,26.0728,-97.1669,US1TXCMR017
86,26.0728,-97.1669,USW00012919
86,26.0728,-97.1669,US1TXCMR056
86,26.0728,-97.1669,US1TXCMR021
86,26.0728,-97.1669,US1TXCMR038
86,26.0728,-97.1669,US1TXCMR091
86,26.0728,-97.1669,US1TXCMR037
86,26.0728,-97.1669,US1TXCMR097
86,26.0728,-97.1669,US1TXCMR023
86,26.0728,-97.1669,US1TXCMR089
86,26.0728,-97.1669,US1TXGV0002
86,26.0728,-97.1669,US1TXCMR016
